x,y,z
8.051411628723144531e+00,4.306391716003417969e+00,-7.906385898590087891e+00
1.178075885772705078e+01,6.272386550903320312e+00,-2.013204336166381836e+00
1.359693622589111328e+01,1.457150459289550781e+01,5.406348705291748047e+00
-2.850073099136352539e+00,-1.611419868469238281e+01,3.695397853851318359e+00
8.307684898376464844e+00,-6.886421680450439453e+00,-2.164110660552978516e+00
9.059193611145019531e+00,-3.497789144515991211e+00,-1.354057788848876953e+01
-7.817180633544921875e+00,-8.162745475769042969e+00,-9.190628051757812500e+00
3.292061805725097656e+00,-5.391830921173095703e+00,-4.503807544708251953e+00
-1.668051528930664062e+01,2.225133419036865234e+00,3.293733358383178711e+00
5.443738102912902832e-01,-6.924262046813964844e+00,-4.952825069427490234e+00
-2.459975242614746094e+00,1.762832450866699219e+01,-1.009714007377624512e+00
2.436791896820068359e+00,3.461377859115600586e+00,-6.776831150054931641e+00
8.988217115402221680e-01,1.313767242431640625e+01,4.305078506469726562e+00
-4.716210842132568359e+00,1.301412677764892578e+01,1.192613792419433594e+01
-1.499368381500244141e+01,2.241030216217041016e+00,9.903100013732910156e+00
4.323135375976562500e+00,2.455044686794281006e-01,-1.439040660858154297e+01
4.282062053680419922e+00,-1.105915451049804688e+01,2.000225067138671875e+01
-9.003255844116210938e+00,-2.063006782531738281e+01,-2.470599412918090820e+00
1.915313529968261719e+01,1.628495597839355469e+01,9.238140583038330078e-01
1.395181941986083984e+01,-1.894707679748535156e+01,-2.462150573730468750e+00
-1.688352942466735840e+00,1.255660820007324219e+01,-1.455786418914794922e+01
2.374843060970306396e-01,-4.803117275238037109e+00,3.473724603652954102e+00
1.399705529212951660e+00,-8.589372038841247559e-01,-1.160488319396972656e+01
-8.358779907226562500e+00,-1.197574806213378906e+01,5.811346054077148438e+00
1.153846454620361328e+01,4.481285572052001953e+00,-3.288732469081878662e-01
5.062243461608886719e+00,9.625768065452575684e-01,-7.795314788818359375e+00
-1.953707504272460938e+01,-4.561805248260498047e+00,-3.014472484588623047e+00
1.214655399322509766e+01,-8.825482368469238281e+00,-4.891945362091064453e+00
-7.041401863098144531e+00,-1.523036956787109375e+01,-3.306232690811157227e+00
-2.670297622680664062e+00,1.274218368530273438e+01,-2.385301351547241211e+00
-1.009479808807373047e+01,-1.826280355453491211e+00,-6.967550754547119141e+00
-3.151719093322753906e+00,7.129957199096679688e+00,6.725145816802978516e+00
-1.298309612274169922e+01,-3.997230768203735352e+00,-1.234183597564697266e+01
1.052309703826904297e+01,1.378103065490722656e+01,7.362694740295410156e+00
-8.634861946105957031e+00,7.654566287994384766e+00,7.183867692947387695e-01
3.823990583419799805e+00,-9.504775047302246094e+00,-1.188183498382568359e+01
6.304144382476806641e+00,1.189900755882263184e+00,1.449957752227783203e+01
-9.504472732543945312e+00,2.877032518386840820e+00,5.734546184539794922e+00
2.531700372695922852e+00,1.412070655822753906e+01,1.034730315208435059e+00
1.065612125396728516e+01,1.443273258209228516e+01,-4.905993938446044922e-01
-1.826141548156738281e+01,-5.101987838745117188e+00,3.076798677444458008e+00
1.459485912322998047e+01,1.724703598022460938e+01,-6.198015213012695312e-01
-7.274509429931640625e+00,-1.284266090393066406e+01,-1.116842555999755859e+01
-1.112882804870605469e+01,2.666421890258789062e+00,1.466086864471435547e+01
1.124156713485717773e+00,2.697139739990234375e+00,1.459101867675781250e+01
2.823354244232177734e+00,3.237986803054809570e+00,-6.907628536224365234e+00
-8.689006805419921875e+00,-7.548662662506103516e+00,2.180322885513305664e+00
-1.949602890014648438e+01,-8.698810577392578125e+00,-5.592123270034790039e-01
1.009040832519531250e+01,-3.225585937500000000e+00,-5.416462421417236328e+00
1.816943168640136719e+00,-5.957324028015136719e+00,-1.447348308563232422e+01
1.141631379723548889e-01,1.209200191497802734e+01,8.892384171485900879e-01
-8.974345207214355469e+00,8.980341911315917969e+00,8.054128885269165039e-01
-2.383878898620605469e+01,2.645420312881469727e+00,-1.206013488769531250e+01
8.667280197143554688e+00,1.594088077545166016e+00,9.386441230773925781e+00
8.689311027526855469e+00,-1.390995883941650391e+01,-9.133494377136230469e+00
-1.904047775268554688e+01,-8.430976867675781250e+00,-2.601788043975830078e+00
-1.436346173286437988e+00,1.072419643402099609e+01,-1.321881103515625000e+01
-4.454982280731201172e+00,1.148418521881103516e+01,2.456226110458374023e+00
-4.738172054290771484e+00,7.405508518218994141e+00,-7.267114520072937012e-01
-1.880816650390625000e+01,-4.758638381958007812e+00,-4.957995891571044922e+00
1.200154495239257812e+01,-4.781165421009063721e-01,-1.589296054840087891e+01
-1.602418184280395508e+00,-1.205782794952392578e+01,2.483061552047729492e+00
1.455806159973144531e+01,4.375643730163574219e+00,6.944586753845214844e+00
1.652196884155273438e+01,4.001698493957519531e+00,3.091606378555297852e+00
4.391089439392089844e+00,1.517098999023437500e+01,2.830789685249328613e-01
-1.575931835174560547e+01,2.402846574783325195e+00,1.001724433898925781e+01
3.585704803466796875e+00,9.116198539733886719e+00,-4.797646522521972656e+00
-1.642353439331054688e+01,4.324338436126708984e+00,-9.183697700500488281e+00
7.642402052879333496e-01,-7.452668547630310059e-01,6.154887676239013672e+00
-5.394703388214111328e+00,1.819276809692382812e+01,5.264830589294433594e+00
-1.047285842895507812e+01,-8.560222625732421875e+00,6.665793895721435547e+00
-6.159064769744873047e+00,8.022870063781738281e+00,-1.718756675720214844e+01
-1.183403873443603516e+01,-5.229846000671386719e+00,-9.755269050598144531e+00
2.272310638427734375e+01,8.057753562927246094e+00,3.604424893856048584e-01
9.908317565917968750e+00,3.345392942428588867e+00,7.945340633392333984e+00
-5.457704544067382812e+00,8.911085128784179688e+00,-1.483026295900344849e-01
4.549405574798583984e+00,-7.658917427062988281e+00,1.689720726013183594e+01
-3.659682273864746094e+00,1.774995565414428711e+00,-1.464852237701416016e+01
1.085146999359130859e+01,2.602041482925415039e+00,1.382274723052978516e+01
-4.977316379547119141e+00,8.020524978637695312e+00,-1.696958732604980469e+01
5.111517429351806641e+00,1.352090549468994141e+01,2.516028165817260742e+00
-9.016769409179687500e+00,-9.381910324096679688e+00,-6.600275039672851562e+00
9.770915031433105469e+00,5.709330081939697266e+00,2.570905923843383789e+00
1.756250000000000000e+01,1.254353427886962891e+01,5.205780506134033203e+00
1.176402187347412109e+01,-1.644420242309570312e+01,-5.093477249145507812e+00
-1.267018318176269531e+01,-1.083491134643554688e+01,-3.352510035037994385e-01
-1.656749916076660156e+01,-1.066166520118713379e+00,-1.363687896728515625e+01
-9.905390739440917969e+00,-2.916978120803833008e+00,-2.788943052291870117e+00
7.888645172119140625e+00,-1.252439022064208984e+01,-1.982467293739318848e+00
1.014643859863281250e+01,-3.847685575485229492e+00,-1.181234359741210938e+01
-1.725739479064941406e+01,-7.117637634277343750e+00,2.626008033752441406e+00
-1.101721668243408203e+01,-2.115143203735351562e+01,-2.851375937461853027e-01
1.149563026428222656e+01,-3.323062896728515625e+00,-1.479542255401611328e+01
1.600294876098632812e+01,-2.223131656646728516e+00,-2.208947658538818359e+00
-5.814109802246093750e+00,1.496176719665527344e+01,7.090441703796386719e+00
1.687197685241699219e+00,9.609464645385742188e+00,-1.044694042205810547e+01
9.281147003173828125e+00,1.076987934112548828e+01,1.407004070281982422e+01
2.181603813171386719e+01,5.983536243438720703e+00,1.562943458557128906e-01
-2.324711322784423828e+00,1.890141296386718750e+01,6.278717517852783203e+00
-3.103104352951049805e+00,6.434505462646484375e+00,1.485460376739501953e+01
9.928812980651855469e-01,-2.939163684844970703e+00,2.246185111999511719e+01
1.267398071289062500e+01,6.530767440795898438e+00,-2.446088314056396484e+00
8.177968025207519531e+00,5.966691017150878906e+00,-3.071812689304351807e-01
7.437487125396728516e+00,-1.123512840270996094e+01,-6.099339962005615234e+00
-5.202455043792724609e+00,-6.423294544219970703e+00,1.143837738037109375e+01
-3.195499420166015625e+00,1.084673118591308594e+01,5.306053638458251953e+00
1.155963897705078125e+01,5.201965332031250000e+00,1.229219818115234375e+01
1.567351627349853516e+01,-1.636583685874938965e+00,5.671346664428710938e+00
2.132577323913574219e+01,1.225332736968994141e+01,2.988821864128112793e-01
-6.473112106323242188e+00,-1.662295913696289062e+01,-3.862709760665893555e+00
-3.844380140304565430e+00,-1.399045562744140625e+01,-8.338420867919921875e+00
1.203613853454589844e+01,-1.255783367156982422e+01,-3.161474704742431641e+00
-1.389714908599853516e+01,2.509792089462280273e+00,1.472152709960937500e+01
-3.626634597778320312e+00,-1.498280525207519531e+01,4.291880607604980469e+00
-1.892224693298339844e+01,2.205245941877365112e-01,-1.463734245300292969e+01
2.959127187728881836e+00,-1.777988815307617188e+01,-4.674403667449951172e+00
5.016745999455451965e-02,3.001240968704223633e+00,-1.202550697326660156e+01
-2.927072048187255859e+00,3.067446231842041016e+00,1.490774273872375488e+00
-1.158691596984863281e+01,-2.172116661071777344e+01,9.290444850921630859e-01
-1.593610477447509766e+01,2.422778129577636719e+00,-5.587442398071289062e+00
-4.842394351959228516e+00,1.357213973999023438e+01,5.696789264678955078e+00
9.663010597229003906e+00,-4.419969081878662109e+00,-4.131658554077148438e+00
-8.000039100646972656e+00,3.178553879261016846e-01,-2.327543050050735474e-01
1.024322891235351562e+01,-3.741860151290893555e+00,-4.756916522979736328e+00
-4.642994403839111328e+00,1.515381431579589844e+01,-2.080575227737426758e+00
-5.121245861053466797e+00,1.513345432281494141e+01,5.654668807983398438e+00
-4.731369018554687500e+00,2.045959234237670898e+00,1.092028331756591797e+01
-6.186259269714355469e+00,-6.990930557250976562e+00,1.260756587982177734e+01
-6.341970443725585938e+00,1.200175285339355469e+01,5.667127132415771484e+00
1.658127784729003906e+01,3.292890548706054688e+00,1.643841147422790527e+00
-5.491334915161132812e+00,1.672513961791992188e+01,5.691464900970458984e+00
6.098039150238037109e+00,1.315592765808105469e+01,6.596796512603759766e+00
-1.026193714141845703e+01,7.209124565124511719e+00,7.702488899230957031e+00
1.204360961914062500e+01,3.984283685684204102e+00,1.132339572906494141e+01
4.046498775482177734e+00,-2.780341863632202148e+00,-4.134520053863525391e+00
-2.539664983749389648e+00,1.033563899993896484e+01,-4.324341297149658203e+00
-5.413907766342163086e-01,-4.035896301269531250e+00,1.976946640014648438e+01
8.673686981201171875e+00,1.440711116790771484e+01,-1.156715488433837891e+01
-3.305494785308837891e+00,9.388437271118164062e+00,-1.004020810127258301e+00
6.699000835418701172e+00,-1.716518974304199219e+01,-5.157765865325927734e+00
-8.269771575927734375e+00,2.691814661026000977e+00,1.330646038055419922e+01
-5.284425735473632812e+00,6.812298774719238281e+00,-1.798021697998046875e+01
5.621410846710205078e+00,6.446436405181884766e+00,-1.301803016662597656e+01
-4.897109985351562500e+00,-1.350467395782470703e+01,4.789949417114257812e+00
1.345589351654052734e+01,1.445619201660156250e+01,6.503208637237548828e+00
-1.779597091674804688e+01,-1.053614902496337891e+01,1.886842250823974609e+00
3.293577909469604492e+00,-2.632821083068847656e+00,1.873151206970214844e+01
-1.189267444610595703e+01,2.034182071685791016e+00,1.326746368408203125e+01
2.849546670913696289e+00,-2.508170366287231445e+00,3.890485763549804688e+00
8.028606414794921875e+00,-1.904495358467102051e+00,1.201280403137207031e+01
-2.073686408996582031e+01,-3.549677371978759766e+00,-6.965253829956054688e+00
4.757564067840576172e+00,6.143441200256347656e+00,-6.775556564331054688e+00
-1.038418197631835938e+01,-2.240791320800781250e+01,-5.073533654212951660e-01
5.260721683502197266e+00,9.966821670532226562e+00,-1.692539930343627930e+00
2.023658514022827148e+00,4.905388355255126953e+00,-1.385014438629150391e+01
-1.076584720611572266e+01,-2.150439977645874023e+00,-2.793210506439208984e+00
2.376061201095581055e+00,4.360662937164306641e+00,-6.793854236602783203e+00
-1.607979583740234375e+01,-7.267337799072265625e+00,1.608383774757385254e+00
-3.313536643981933594e+00,-3.622112989425659180e+00,-5.579665660858154297e+00
-6.026835918426513672e+00,-1.185493469238281250e+01,7.639866352081298828e+00
8.798562049865722656e+00,-4.521831870079040527e-01,-8.885708808898925781e+00
1.781489181518554688e+01,1.132724666595458984e+01,5.638337612152099609e+00
8.980883598327636719e+00,4.304124355316162109e+00,9.341990947723388672e-01
5.236261844635009766e+00,1.349497222900390625e+01,7.265502929687500000e+00
8.940538406372070312e+00,1.009818077087402344e+01,-3.117159366607666016e+00
-5.101728439331054688e-01,1.492198181152343750e+01,9.984059333801269531e+00
-2.481632471084594727e+00,-1.236616039276123047e+01,6.127982139587402344e+00
9.778265953063964844e+00,-2.753521203994750977e-01,1.166151046752929688e+01
-2.690902709960937500e+00,1.695376396179199219e+01,6.147060871124267578e+00
3.572767496109008789e+00,1.300809681415557861e-01,-1.267617416381835938e+01
1.310390090942382812e+01,6.071980476379394531e+00,6.475635528564453125e+00
3.998517036437988281e+00,-6.532213211059570312e+00,1.569870376586914062e+01
1.031568050384521484e+00,-1.678245544433593750e+01,-6.255298614501953125e+00
-3.109566867351531982e-01,-1.455649852752685547e+00,6.057576656341552734e+00
-1.482112693786621094e+01,-6.893043994903564453e+00,2.582952499389648438e+00
5.850377559661865234e+00,5.615681648254394531e+00,5.041820049285888672e+00
9.445023536682128906e+00,9.784930229187011719e+00,4.802857398986816406e+00
1.750186920166015625e+01,9.098556518554687500e+00,6.263418197631835938e+00
-1.123821926116943359e+01,-2.272582244873046875e+01,-3.458480238914489746e-01
5.669624805450439453e+00,-1.124086570739746094e+01,1.793284416198730469e+01
3.273813009262084961e+00,1.169780445098876953e+01,-1.101419162750244141e+01
-2.730813324451446533e-01,-7.640414237976074219e+00,1.858052062988281250e+01
1.254759979248046875e+01,2.711390852928161621e-01,-1.652294921875000000e+01
8.208466172218322754e-01,1.052870368957519531e+01,4.161521911621093750e+00
-5.792037963867187500e+00,-1.976033020019531250e+01,-1.552572399377822876e-01
3.413842439651489258e+00,-1.009169578552246094e+01,1.776027679443359375e+01
5.017730712890625000e+00,-1.227111148834228516e+01,1.644248580932617188e+01
-1.467758655548095703e+01,-5.563165187835693359e+00,-3.407552480697631836e+00
-1.108563232421875000e+01,-2.113080787658691406e+01,-1.987386941909790039e-01
3.352336883544921875e+00,-1.746604442596435547e+00,-9.048656463623046875e+00
2.043368911743164062e+01,1.101551246643066406e+01,3.610570192337036133e+00
7.627367019653320312e+00,-1.234954929351806641e+01,-7.508040666580200195e-01
3.424194335937500000e+00,-1.730175590515136719e+01,-2.925567388534545898e+00
1.331714344024658203e+01,-1.148861122131347656e+01,-5.169079780578613281e+00
-7.637299895286560059e-01,8.351384162902832031e+00,-1.303413581848144531e+01
1.224547863006591797e+01,-3.226331949234008789e+00,1.285219669342041016e+01
-1.101306343078613281e+01,1.246827483177185059e+00,-9.338624954223632812e+00
1.948062133789062500e+01,4.424140930175781250e+00,3.270661354064941406e+00
1.059823608398437500e+01,-4.447030067443847656e+00,-1.007600688934326172e+01
4.860269725322723389e-01,2.164132356643676758e+00,-6.913794994354248047e+00
3.123785734176635742e+00,1.376675987243652344e+01,-1.308065223693847656e+01
1.161143481731414795e-01,-9.383252143859863281e+00,-7.509770989418029785e-01
1.646883845329284668e+00,-2.367113828659057617e+00,1.988002777099609375e+01
8.127979278564453125e+00,1.425198459625244141e+01,5.767233371734619141e-01
-1.691482162475585938e+01,-4.050541877746582031e+00,-1.250493621826171875e+01
1.181309795379638672e+01,-5.243365287780761719e+00,8.983998298645019531e+00
-1.262395095825195312e+01,-6.237184047698974609e+00,9.737225621938705444e-02
2.296629428863525391e+00,-8.789786338806152344e+00,2.273089981079101562e+01
1.150289630889892578e+01,2.976189851760864258e+00,1.449762439727783203e+01
1.022347259521484375e+01,-2.802296638488769531e+00,6.050922393798828125e+00
-1.650923013687133789e+00,1.217599678039550781e+01,-8.208733558654785156e+00
2.918499708175659180e+00,-6.426987171173095703e+00,-4.023773193359375000e+00
-2.096570014953613281e+01,-9.487479209899902344e+00,7.514982819557189941e-01
1.306248569488525391e+01,3.976587057113647461e+00,9.086204528808593750e+00
-2.067048072814941406e+01,-3.451543569564819336e+00,-7.408501625061035156e+00
1.136857509613037109e+01,1.458694171905517578e+01,1.003754496574401855e+00
5.252573490142822266e+00,1.225255012512207031e+01,1.618252563476562500e+01
1.026760005950927734e+01,-1.191918849945068359e+01,1.137166563421487808e-02
-1.626329302787780762e+00,-1.217836570739746094e+01,6.763418674468994141e+00
-6.558259963989257812e+00,4.342326164245605469e+00,-2.881595611572265625e+00
2.984605729579925537e-02,1.672224044799804688e+01,6.044993400573730469e-01
-2.881424188613891602e+00,-7.266860485076904297e+00,-6.764609813690185547e+00
-1.670983505249023438e+01,4.739435672760009766e+00,-1.193173885345458984e+01
-9.450406074523925781e+00,4.436682760715484619e-01,3.514821529388427734e+00
-1.405313110351562500e+01,1.450333237648010254e+00,4.080461025238037109e+00
-7.077050685882568359e+00,5.458822250366210938e+00,1.407901477813720703e+01
1.256591415405273438e+01,-1.659180879592895508e+00,-1.122701930999755859e+01
1.038735771179199219e+01,3.415759086608886719e+00,2.346593856811523438e+00
-8.763345718383789062e+00,-2.212954282760620117e+00,-6.736203670501708984e+00
-1.626594352722167969e+01,-1.124242496490478516e+01,-2.139533758163452148e+00
1.057661175727844238e+00,3.462944984436035156e+00,3.499795436859130859e+00
3.028239488601684570e+00,-1.944319605827331543e+00,4.148698806762695312e+00
-7.254123687744140625e+00,-1.187706375122070312e+01,2.046092510223388672e+00
-5.950546264648437500e+00,-5.363512039184570312e+00,1.232541275024414062e+01
3.948300361633300781e+00,-8.099472999572753906e+00,2.249460601806640625e+01
2.237414932250976562e+01,3.078987360000610352e+00,3.755105733871459961e+00
2.368098497390747070e-01,1.256558036804199219e+01,2.854131221771240234e+00
-1.729519605636596680e+00,4.617937564849853516e+00,-1.877744293212890625e+01
4.323332309722900391e+00,9.411261558532714844e+00,-4.167538642883300781e+00
9.275328636169433594e+00,-1.180799865722656250e+01,2.767498254776000977e+00
1.235233592987060547e+01,2.491547822952270508e+00,4.140323638916015625e+00
-1.424130725860595703e+01,-1.107186555862426758e+00,4.026611328125000000e+00
-2.043822097778320312e+01,-1.016578769683837891e+01,1.568923115730285645e+00
-1.452747631072998047e+01,-2.408801794052124023e+00,-1.444471740722656250e+01
-1.786335349082946777e+00,1.173599720001220703e+00,-1.342465972900390625e+01
-1.563517284393310547e+01,-1.167763519287109375e+01,-3.240278005599975586e+00
6.194847106933593750e+00,-1.547186660766601562e+01,-9.112010955810546875e+00
-9.671232223510742188e+00,-1.080751037597656250e+01,-7.334056377410888672e+00
-3.123729705810546875e+00,2.080313301086425781e+01,1.038889527320861816e+00
9.614510536193847656e+00,9.329103469848632812e+00,-6.432778358459472656e+00
5.618971347808837891e+00,5.866590499877929688e+00,-1.365091037750244141e+01
1.713555717468261719e+01,3.419697582721710205e-01,-1.016644835472106934e+00
-7.505633354187011719e+00,-1.368166446685791016e+01,4.789816856384277344e+00
-1.821987342834472656e+01,-8.009346961975097656e+00,-4.460489749908447266e+00
-4.178330898284912109e+00,3.113462209701538086e+00,1.474599361419677734e+01
-4.531342029571533203e+00,1.640746307373046875e+01,-4.195077419281005859e-01
-1.336269474029541016e+01,-1.436736345291137695e+00,4.286035060882568359e+00
-1.889260673522949219e+01,-1.107234382629394531e+01,3.083270490169525146e-01
4.094018459320068359e+00,-1.618285655975341797e+00,3.732579469680786133e+00
4.399894773960113525e-01,-9.136559486389160156e+00,-1.380031871795654297e+01
4.619776725769042969e+00,1.264203739166259766e+01,2.735376596450805664e+00
-8.192774772644042969e+00,-7.803277492523193359e+00,2.560769319534301758e+00
6.251315116882324219e+00,2.057033777236938477e+00,-1.098873805999755859e+01
-1.219730734825134277e+00,-1.711390304565429688e+01,-1.245770454406738281e-01
1.650078964233398438e+01,-1.782401561737060547e+00,-9.815672039985656738e-01
3.794999718666076660e-01,-3.349521756172180176e-01,1.991013717651367188e+01
-3.917681932449340820e+00,1.301183414459228516e+01,-1.655083465576171875e+01
-4.079221785068511963e-01,8.268977165222167969e+00,1.677407646179199219e+01
-2.224469375610351562e+01,3.000992536544799805e+00,-1.480431270599365234e+01
-1.946813964843750000e+01,-7.604248046875000000e+00,5.473397731781005859e+00
-1.971972227096557617e+00,9.562632560729980469e+00,1.298954772949218750e+01
1.483293342590332031e+01,1.567195987701416016e+01,4.404428482055664062e+00
-1.747322463989257812e+01,-6.525263309478759766e+00,1.654965639114379883e+00
1.130688762664794922e+01,-1.562761020660400391e+01,-4.613860607147216797e+00
1.713883399963378906e+00,3.713979482650756836e+00,-5.283579349517822266e+00
-1.624644088745117188e+01,2.457977771759033203e+00,2.015575170516967773e+00
1.135567474365234375e+01,4.274798870086669922e+00,1.353955841064453125e+01
-1.175303268432617188e+01,-2.938107967376708984e+00,-3.238220453262329102e+00
-2.154908561706542969e+01,-2.146822452545166016e+00,-8.123444557189941406e+00
8.900491714477539062e+00,9.730363845825195312e+00,4.416364192962646484e+00
-8.149168968200683594e+00,-8.283259391784667969e+00,2.568650484085083008e+00
-1.360555458068847656e+01,3.083894491195678711e+00,-7.084089279174804688e+00
-1.759606838226318359e+00,1.247395133972167969e+01,-8.235803604125976562e+00
-2.257682609558105469e+01,1.132544279098510742e+00,-1.081817150115966797e+01
-5.131874680519104004e-01,-3.725051164627075195e+00,-7.856774330139160156e+00
-1.940028381347656250e+01,-3.575828075408935547e+00,-3.012660026550292969e+00
-1.861549019813537598e+00,2.708446502685546875e+00,4.083440303802490234e+00
-1.951110124588012695e+00,-5.470515251159667969e+00,1.854313850402832031e+01
-1.707906913757324219e+01,-1.107776045799255371e+00,-1.620398139953613281e+01
1.790296745300292969e+01,1.453477764129638672e+01,-1.052812933921813965e-01
-3.025959253311157227e+00,4.361082553863525391e+00,-1.702303123474121094e+01
-5.688863277435302734e+00,-4.439361095428466797e+00,-7.122482776641845703e+00
-1.563951015472412109e+01,4.615975379943847656e+00,9.700327873229980469e+00
-1.459496212005615234e+01,3.060255289077758789e+00,1.340818881988525391e+01
1.043379688262939453e+01,9.441468238830566406e+00,7.546073913574218750e+00
2.463359832763671875e+00,-5.501348018646240234e+00,-1.127056312561035156e+01
-1.017739200592041016e+01,-7.434321880340576172e+00,-1.125125980377197266e+01
-5.935718417167663574e-01,7.465256214141845703e+00,-5.294721603393554688e+00
7.965024113655090332e-01,5.978875637054443359e+00,1.301614856719970703e+01
-2.392410039901733398e-01,-5.996516704559326172e+00,2.441467666625976562e+01
1.855249214172363281e+01,3.501815080642700195e+00,7.847184538841247559e-01
-7.473878383636474609e+00,6.427780389785766602e-01,9.919043630361557007e-02
-5.015110969543457031e+00,-8.668876647949218750e+00,-7.251412391662597656e+00
-1.834538698196411133e+00,7.209537506103515625e+00,-1.433793067932128906e+00
3.942060470581054688e+00,1.840271949768066406e-01,1.489868283271789551e+00
-5.485439777374267578e+00,-6.439515590667724609e+00,-9.880997657775878906e+00
2.065832901000976562e+01,3.808583617210388184e-01,1.297343134880065918e+00
1.660871148109436035e+00,1.033412837982177734e+01,6.518747806549072266e+00
1.833435058593750000e+01,1.261547470092773438e+01,1.445531368255615234e+00
-5.986660003662109375e+00,-1.200051498413085938e+01,6.984681129455566406e+00
9.833216667175292969e+00,-1.282783222198486328e+01,3.482725620269775391e+00
-7.230129241943359375e-01,2.129592418670654297e+00,-6.873412609100341797e+00
-1.403682041168212891e+01,8.275241255760192871e-01,4.404315948486328125e+00
8.103865623474121094e+00,1.179708242416381836e+00,-1.599942970275878906e+01
4.435243606567382812e+00,-9.456966400146484375e+00,2.095510864257812500e+01
4.505743682384490967e-01,1.441888236999511719e+01,6.636723041534423828e+00
-1.552677726745605469e+01,-4.318792343139648438e+00,6.091767311096191406e+00
-1.398423290252685547e+01,2.649466991424560547e+00,-8.205296516418457031e+00
-9.224970817565917969e+00,-2.190125846862792969e+01,2.913624644279479980e-01
1.077704811096191406e+01,3.401441097259521484e+00,1.331011295318603516e+01
-1.265610790252685547e+01,1.332412838935852051e+00,-1.009487628936767578e+01
1.778982162475585938e+01,1.692456245422363281e+01,2.265625238418579102e+00
1.831863784790039062e+01,3.525825500488281250e+00,8.448830246925354004e-01
-5.678933143615722656e+00,1.173142910003662109e+01,-1.792631340026855469e+01
-9.378927350044250488e-01,-5.083181381225585938e+00,5.021527290344238281e+00
5.653299689292907715e-01,-8.727093338966369629e-01,6.286431789398193359e+00
-1.019122123718261719e+00,8.448292732238769531e+00,1.737112808227539062e+01
-2.071915817260742188e+01,-1.091076564788818359e+01,-1.308378428220748901e-01
-5.754137039184570312e-01,-3.245549678802490234e+00,2.709769058227539062e+01
-1.514130115509033203e+01,-2.440321683883666992e+00,-1.386466884613037109e+01
1.003569030761718750e+01,3.736987590789794922e+00,7.588196754455566406e+00
-2.265810728073120117e+00,1.438925552368164062e+01,1.082354927062988281e+01
-5.853119850158691406e+00,-1.474649715423583984e+01,-5.809741973876953125e+00
5.975360870361328125e+00,7.798438668251037598e-01,2.164134979248046875e-01
2.499981403350830078e+00,5.805097103118896484e+00,1.330134582519531250e+01
-2.190527534484863281e+01,9.133883118629455566e-01,-1.112215995788574219e+01
1.610200500488281250e+01,1.064111709594726562e+01,4.039388656616210938e+00
-9.981456756591796875e+00,5.288371562957763672e+00,8.329456329345703125e+00
7.659461498260498047e+00,6.814327239990234375e-01,3.406534194946289062e+00
-9.004215598106384277e-01,-1.598637676239013672e+01,-4.748123168945312500e+00
3.162060260772705078e+00,1.337561035156250000e+01,-2.841777086257934570e+00
8.270673155784606934e-01,1.011093902587890625e+01,7.414999961853027344e+00
6.214842796325683594e+00,1.177163362503051758e+00,-1.042894458770751953e+01
6.689553737640380859e+00,7.715683937072753906e+00,-2.213756322860717773e+00
5.749464035034179688e+00,1.033253860473632812e+01,1.519519805908203125e+00
1.052716255187988281e+01,6.286718368530273438e+00,2.543739557266235352e+00
7.200956821441650391e+00,4.773768782615661621e-01,-1.441863346099853516e+01
-1.031046581268310547e+01,-1.766613006591796875e+01,6.027259230613708496e-01
1.902898406982421875e+01,3.173497676849365234e+00,-2.639798820018768311e-01
-6.697754859924316406e+00,2.830173730850219727e+00,1.528342347592115402e-02
-2.859958887100219727e+00,-1.058445739746093750e+01,-1.197988891601562500e+01
1.184673309326171875e+01,-7.300672531127929688e+00,-7.936522960662841797e+00
1.600104522705078125e+01,-2.082635116577148438e+01,-1.210662841796875000e+00
1.967629814147949219e+01,1.671118497848510742e+00,4.062352478504180908e-01
1.445630073547363281e+01,-3.169190168380737305e+00,-1.677736043930053711e+00
-2.410348415374755859e+00,1.787599182128906250e+01,1.494809985160827637e-01
9.134509086608886719e+00,1.686173248291015625e+01,-4.291208744049072266e+00
1.176468181610107422e+01,-1.156624889373779297e+01,-1.477705597877502441e+00
-1.053066730499267578e+00,7.341639995574951172e+00,-1.071555900573730469e+01
-3.102493524551391602e+00,4.830865859985351562e+00,1.065960407257080078e+01
-1.001943016052246094e+01,2.378388404846191406e+00,-9.883791923522949219e+00
-4.961719036102294922e+00,6.400743007659912109e+00,-1.658941459655761719e+01
-1.602007865905761719e+01,-7.093649864196777344e+00,-2.284478098154067993e-01
1.999035835266113281e+01,1.495896053314208984e+01,9.709665775299072266e-01
-1.802955436706542969e+01,-6.572708606719970703e+00,8.785658478736877441e-01
-3.999853610992431641e+00,2.557417631149291992e+00,-1.690624809265136719e+01
-2.105007362365722656e+01,7.675306200981140137e-01,-8.183083534240722656e+00
-1.455524444580078125e+00,8.386501312255859375e+00,1.810750770568847656e+01
-2.947865724563598633e+00,-1.017317295074462891e+01,7.647519111633300781e+00
8.929824829101562500e+00,1.474991512298583984e+01,1.541556739807128906e+01
6.968493938446044922e+00,-1.203715133666992188e+01,-2.312080144882202148e+00
3.411046862602233887e-01,-9.052788734436035156e+00,-1.356955528259277344e+01
9.938881874084472656e+00,8.901588439941406250e+00,-6.269273757934570312e-01
